year,month,day,time,latitude,longitude,depth (m),location,Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Chlorophyll 1 (mg/m3),Chlorophyll 2 (mg/m3),DA Volume Filtered (mL),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Other Diatoms (cells/L),Other Dinoflagellates (cells/L),Phaeophytin (mg/m3),Phaeophytin 1 (mg/m3),Phaeophytin 2 (mg/m3),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Volume Settled for counting (mL),Water Temperature (C),Volume for counting (mL)
2013,8,21,15:20:00,36.603686,-121.889271,0,Monterey Wharf,0,50,NaN,38.47,NaN,NaN,50,100,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,97469,392053,NaN,NaN,15.2,NaN
2013,8,21,17:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.27,2.3,2.52,2.08,200,0,NaN,0,2.19,0.1,43712,0,0.64,0.74,0.54,0.58,0,0,0,7.8,25,15.3,NaN
2013,8,26,15:15:00,34.408,-119.685,0,Stearns Wharf,0,0,1.569,1.52,1.52,NaN,188,464,0,0,0.351,0.068,NaN,NaN,0.82,0.82,NaN,0.326,2320,1624,2784,4.208,50,18,NaN
2013,8,26,16:55:00,32.867,-117.257,0,Scripps Pier,0,0,1.34,1.1,1.11,1.09,200,0,NaN,0,0.22,0.02,NaN,NaN,0.51,0.5,0.51,0.24,1200,18800,1200,2.09,10,18.6,NaN
2013,8,26,17:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,100,2.09,NaN,NaN,200,0,NaN,0,1.42816,0.255844,25432,374,NaN,NaN,NaN,1.05782,1870,4488,2618,4.90855,NaN,19,250
2013,8,28,15:30:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,4.45,NaN,NaN,50,225,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,450,3601,NaN,NaN,16.95,NaN
2013,8,28,15:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,0.71,1.8,1.88,1.72,250,40,0,NaN,0.51,NaN,NaN,NaN,NaN,NaN,NaN,0.43,NaN,NaN,0,1.28,NaN,16.2,NaN
2013,8,29,17:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,4.72,3.01,2.7,3.32,200,0,NaN,0,5.94,0.32,2132,5864,0.85,0.76,0.94,1.45,0,0,1599,14.32,25,14.1,NaN
2013,9,1,18:59:00,34.008,-118.499,0,Santa Monica Pier,519,0,4.94333,0.56,NaN,NaN,200,0,0.05,0,0.71571,0.333834,82592,2597,NaN,NaN,NaN,0.377674,2597,15064,0,0.342187,NaN,20.5,180
2013,9,3,15:05:00,33.6061,-117.9311,0,Newport Pier,0,0,0.55,0.92,0.92,0.91,200,0,NaN,0,0.27,NaN,NaN,NaN,NaN,NaN,NaN,0.2,2600,0,0,2.53,25,19.3,NaN
2013,9,3,16:00:00,34.408,-119.685,0,Stearns Wharf,0,0,3.086,0.88,0.88,NaN,188,928,0.08,0,0.409,0.082,NaN,NaN,0.16,0.16,NaN,0.135,928,0,7425,0.712,50,16,NaN
2013,9,3,17:35:00,32.867,-117.257,0,Scripps Pier,0,0,0.44,3.46,3.6,3.32,200,0,NaN,10000,0.31,0.04,NaN,NaN,0.6,0.66,0.54,0.22,48400,14400,6000,0.9,10,20.1,NaN
2013,9,4,15:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,7.09,5.73,5.73,5.72,250,0,0,NaN,0.74,NaN,NaN,NaN,NaN,NaN,NaN,0.47,NaN,NaN,0,3.37,NaN,17.6,NaN
2013,9,4,16:30:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,38.41,NaN,NaN,50,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,124955,407447,NaN,NaN,15.35,NaN
2013,9,5,18:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.76,5.06,5.18,4.94,200,0,NaN,0,1.12,0.13,4798,21856,1.66,1.66,1.66,0.64,0,14393,30918,3.76,25,16.5,NaN
2013,9,9,15:10:00,33.6061,-117.9311,0,Newport Pier,0,0,1.82,4.19,4.16,4.22,200,0,NaN,0,0.47,0.11,NaN,NaN,NaN,NaN,NaN,0.29,10399,7800,0,2.35,25,17.6,NaN
2013,9,9,17:20:00,32.867,-117.257,0,Scripps Pier,0,0,0.17,2.39,2.46,2.32,200,1200,NaN,1200,0.44,0.02,NaN,NaN,0.49,0.5,0.48,0.2,35600,11200,0,2.16,10,20.1,NaN
2013,9,9,17:30:00,34.008,-118.499,0,Santa Monica Pier,374,374,0.415159,1.09,NaN,NaN,200,0,NaN,0,0.844467,0.088025,98362,2244,NaN,NaN,NaN,0.361473,0,2244,11968,1.34254,NaN,20,250
2013,9,10,13:30:00,34.408,-119.685,0,Stearns Wharf,0,0,2.892,1.62,1.62,NaN,188,928,0,0,0.258,0.101,NaN,NaN,0.35,0.35,NaN,0.271,22740,3713,0,1.104,50,17,NaN
2013,9,11,16:00:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,2080,8.48,19.95,19.81,20.09,250,NaN,0,NaN,5.09,NaN,NaN,NaN,NaN,NaN,NaN,1.07,NaN,NaN,0,9.37,NaN,15.4,NaN
2013,9,11,16:50:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,30,NaN,NaN,50,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,66876,450136,NaN,NaN,14.7,NaN
2013,9,12,21:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.91,6.76,6.54,6.98,200,0,NaN,0,2.44,0.21,294258,19724,1.42,1.54,1.3,0.68,1066,38915,69300,10.38,25,15.8,NaN
2013,9,16,15:15:00,34.408,-119.685,0,Stearns Wharf,0,0,1.357,2.89,2.89,NaN,188,2320,0,928,0.283,0.14,NaN,NaN,0.37,0.37,NaN,0.505,58009,0,0,4.987,50,17,NaN
2013,9,16,15:35:00,33.6061,-117.9311,0,Newport Pier,0,0,NaN,0.39,0.38,0.39,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22,0,5200,0,2.06,25,18,NaN
2013,9,16,17:15:00,32.867,-117.257,0,Scripps Pier,0,0,1.16,1.24,1.15,1.32,200,400,NaN,800,0.36,0.06,NaN,NaN,0.84,0.87,0.81,0.26,4000,3200,1200,1.94,10,20.6,NaN
2013,9,17,18:10:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,12,NaN,NaN,50,429,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,643,46085,87455,NaN,NaN,NaN,NaN
2013,9,18,15:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,180,2.77,9.59,9.45,9.73,250,NaN,0,NaN,5.36,NaN,NaN,NaN,NaN,NaN,NaN,0.66,NaN,NaN,0,8.39,NaN,14.9,NaN
2013,9,19,16:40:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,29,NaN,NaN,50,286,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2572,112020,238371,NaN,NaN,NaN,NaN
2013,9,19,18:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.36,8.06,8.04,8.08,200,0,NaN,0,3.05,0.25,526147,3198,1.77,1.8,1.74,0.97,0,47977,266005,14.84,25,13.5,NaN
2013,9,23,15:15:00,34.408,-119.685,0,Stearns Wharf,0,0,7.045,1.21,1.21,NaN,188,696,0,696,0.556,0.135,NaN,NaN,0.46,0.46,NaN,0.463,16011,1624,0,3.796,50,16,NaN
2013,9,23,17:22:00,32.867,-117.257,0,Scripps Pier,0,0,0.92,1.24,1.26,1.21,200,400,NaN,2000,0.33,0.06,NaN,NaN,0.42,0.37,0.47,0.28,5600,3200,0,1.73,10,20,NaN
2013,9,23,18:59:00,34.008,-118.499,0,Santa Monica Pier,0,0,1.63896,1.54,NaN,NaN,200,0,NaN,0,1.00999,0.07995,74426,3366,NaN,NaN,NaN,0.328683,15334,8976,118184,2.24436,NaN,18,250
2013,9,24,15:20:00,33.6061,-117.9311,0,Newport Pier,0,0,0.42,1.86,1.85,1.86,200,0,NaN,0,0.32,NaN,NaN,NaN,NaN,NaN,NaN,0.35,2600,0,0,3.38,25,18.9,NaN
2013,9,25,15:45:00,36.603686,-121.889271,0,Monterey Wharf,0,236,NaN,54.16,NaN,NaN,50,200,NaN,943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5423,2830,15090,NaN,NaN,15.5,NaN
2013,9,25,16:00:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,100,4.23,5.15,5.32,4.99,250,60,0,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,1.19,NaN,NaN,0,26.02,NaN,14.6,NaN
2013,9,28,21:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.33,12.35,10.9,13.8,200,0,NaN,0,0.47,0.01,309185,14926,2.4,2.3,2.5,0.2,533,268671,579454,1.68,25,NaN,NaN
2013,9,30,16:30:00,32.867,-117.257,0,Scripps Pier,0,0,0.59,1.9,1.92,1.87,200,0,NaN,400,0.34,0.08,NaN,NaN,0.65,0.66,0.63,0.28,1200,20000,0,2.14,10,19.4,NaN
2013,9,30,17:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,4.14675,0.76,NaN,NaN,200,0,NaN,0,0.469292,0.149545,247745,0,NaN,NaN,NaN,0.27712,14573,208883,34004,1.79476,NaN,19,250
2013,10,1,15:15:00,34.408,-119.685,0,Stearns Wharf,0,0,41.729,1.42,1.42,NaN,188,928,0,0,0.396,0.165,NaN,NaN,0.57,0.57,NaN,0.577,6961,11602,3249,2.852,50,16,NaN
2013,10,1,15:55:00,33.6061,-117.9311,0,Newport Pier,0,0,0.6,1.26,1.29,1.23,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19,0,5200,0,1.56,25,20.1,NaN
2013,10,2,15:45:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,2100,2.08,7.69,7.66,7.73,250,NaN,0,NaN,8.04,NaN,NaN,NaN,NaN,NaN,NaN,0.96,NaN,NaN,0,22.36,NaN,13.8,NaN
2013,10,5,0:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.98,2.66,2.76,2.56,200,0,NaN,0,1.19,0.1,230822,38915,0.7,0.68,0.72,0.67,0,50109,226025,5.67,25,NaN,NaN
2013,10,7,15:00:00,34.408,-119.685,0,Stearns Wharf,0,0,1.805,1.02,1.02,NaN,188,0,0,1392,0.523,0.143,NaN,NaN,0.44,0.44,NaN,0.655,6961,3249,0,2.612,50,16,NaN
2013,10,7,15:10:00,33.6061,-117.9311,0,Newport Pier,0,0,NaN,1.76,1.89,1.62,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,0,0,0,NaN,25,19.8,NaN
2013,10,7,16:32:00,32.867,-117.257,0,Scripps Pier,0,0,0.54,1.22,1.22,1.22,200,0,NaN,240,0.49,0.07,NaN,NaN,0.64,0.63,0.64,0.27,1921,6363,0,3.08,50,18.8,NaN
2013,10,7,17:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,3.91135,0.97,NaN,NaN,200,0,NaN,0,0.618723,0.099339,157080,1122,NaN,NaN,NaN,0.240838,3366,374,3740,2.05404,NaN,20,250
2013,10,9,15:45:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,3713,0.31,47.95,49.86,46.03,250,NaN,0,NaN,0.94,NaN,NaN,NaN,NaN,NaN,NaN,0.57,NaN,NaN,0,24.61,NaN,13.8,NaN
2013,10,9,16:45:00,36.603686,-121.889271,0,Monterey Wharf,0,900,NaN,18.07,NaN,NaN,50,550,NaN,225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2250,6749,74275,NaN,NaN,12.95,NaN
2013,10,12,18:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.64,1.72,1.72,1.72,200,0,NaN,0,0.43,0.09,81561,97020,1.14,1.16,1.12,0.36,0,6397,13860,0.68,25,13.8,NaN
2013,10,14,15:00:00,34.408,-119.685,0,Stearns Wharf,0,0,1.792,0.93,0.93,NaN,630,0,0,80,0.364,0.106,NaN,NaN,0.3,0.3,NaN,0.345,80,320,0,2.358,50,16,NaN
2013,10,14,15:20:00,33.6061,-117.9311,0,Newport Pier,0,0,1.83,1.69,1.72,1.65,200,0,NaN,0,0.17,0.11,NaN,NaN,NaN,NaN,NaN,0.21,0,0,0,1.31,25,18.1,NaN
2013,10,14,16:35:00,32.867,-117.257,0,Scripps Pier,0,0,0.62,1.05,1.06,1.04,200,0,NaN,400,0.45,0.03,NaN,NaN,0.44,0.42,0.46,0.25,8800,20800,0,1.33,10,19,NaN
2013,10,14,17:00:00,34.008,-118.499,0,Santa Monica Pier,0,374,5.1682,1.66,NaN,NaN,200,0,NaN,0,0.718444,0.076137,16082,748,NaN,NaN,NaN,0.288052,4488,0,748,2.31141,NaN,18.5,250
2013,10,16,16:15:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,10,11.38,2.82,2.84,2.8,250,NaN,0,NaN,5.61,NaN,NaN,NaN,NaN,NaN,NaN,2.28,NaN,NaN,0,23.91,NaN,13.2,NaN
2013,10,16,16:45:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,8.65,NaN,NaN,50,214,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1286,13931,70094,NaN,NaN,13.6,NaN
2013,10,17,23:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.92,2.54,2.5,2.58,200,2665,NaN,0,2,0.2,22922,1599,0.7,0.7,0.7,0.51,3732,2132,0,4.41,25,15.4,NaN
2013,10,21,14:30:00,34.408,-119.685,0,Stearns Wharf,0,0,4.597,2.36,2.36,NaN,188,0,0,1392,0.295,0.129,NaN,NaN,0.3,0.3,NaN,0.432,19491,0,0,3.428,50,17,NaN
2013,10,21,15:10:00,33.6061,-117.9311,0,Newport Pier,0,0,2.67,1.39,1.4,1.37,200,0,NaN,0,0.63,0.13,NaN,NaN,NaN,NaN,NaN,0.19,0,0,0,NaN,25,18.7,NaN
2013,10,21,16:30:00,32.867,-117.257,0,Scripps Pier,0,0,0.87,1.49,1.43,1.55,200,0,NaN,0,0.53,0.08,NaN,NaN,0.81,0.83,0.79,0.29,10800,6800,0,1.73,10,18.6,NaN
2013,10,21,18:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,1.93321,20.96,NaN,NaN,200,0,NaN,0,0.623711,0.122884,7772,7772,NaN,NaN,NaN,0.204452,31090,0,0,2.98371,NaN,18,250
2013,10,23,15:45:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,9.87,7.63,7.59,7.66,250,180,0,NaN,6.09,NaN,NaN,NaN,NaN,NaN,NaN,1.89,NaN,NaN,0,20.76,NaN,12.8,NaN
2013,10,25,16:15:00,35.17,-120.741,0,Cal Poly Pier,0,0,3.4,4.33,4.6,4.06,200,0,NaN,0,2.87,0.33,533,9062,1.26,1.08,1.44,0.9,533,0,0,12.26,25,14.6,NaN
2013,10,28,14:30:00,34.408,-119.685,0,Stearns Wharf,0,0,1.247,1.64,1.64,NaN,188,0,0,0,0.4,0.135,NaN,NaN,0.72,0.72,NaN,0.361,2320,0,0,4.15,50,16,NaN
2013,10,28,15:15:00,33.6061,-117.9311,0,Newport Pier,0,0,2.26,4.99,5.09,4.88,200,0,NaN,0,0.76,0.17,NaN,NaN,NaN,NaN,NaN,0.35,10399,0,10399,3.04,25,17.4,NaN
2013,10,28,16:55:00,32.867,-117.257,0,Scripps Pier,0,0,0.69,2.2,2.18,2.21,200,1200,NaN,0,0.72,0.04,NaN,NaN,1.34,1.29,1.38,0.44,2000,27200,0,3.3,10,16.4,NaN
2013,10,28,17:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,16.33,1.61,NaN,NaN,200,123,NaN,0,1.1913,0.096086,7854,4110,NaN,NaN,NaN,0.301022,748,0,497,3.57458,NaN,17,250
2013,10,29,15:15:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,10.36,1.34,1.35,1.33,250,NaN,0,NaN,12.21,NaN,NaN,NaN,NaN,NaN,NaN,1.64,NaN,NaN,0,13.67,NaN,12.1,NaN
2013,11,2,18:45:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.05,2.73,2.7,2.76,200,0,NaN,0,7.45,0.43,76230,5864,0.62,0.6,0.64,1.12,0,0,9062,15.81,25,14,NaN
2013,11,4,16:00:00,34.408,-119.685,0,Stearns Wharf,0,0,4.484,2.61,2.61,NaN,188,0,0,0,0.331,0.197,NaN,NaN,1.26,1.26,NaN,0.478,3249,2784,0,5.282,50,17,NaN
2013,11,4,16:05:00,33.6061,-117.9311,0,Newport Pier,0,0,1.85,0.72,0.71,0.72,200,0,NaN,0,1.13,0.1,NaN,NaN,NaN,NaN,NaN,0.26,0,0,0,1.34,25,17.5,NaN
2013,11,4,18:40:00,32.867,-117.257,0,Scripps Pier,0,0,0.53,0.87,0.86,0.87,200,0,NaN,0,0.84,0.04,NaN,NaN,0.35,0.32,0.38,0.33,800,10800,0,2.23,10,17.2,NaN
2013,11,5,19:59:00,34.008,-118.499,0,Santa Monica Pier,0,0,4.274,2.09,NaN,NaN,200,374,NaN,0,0.999161,0.136644,96866,4114,NaN,NaN,NaN,0.31085,5236,2992,15708,3.03431,NaN,17,250
2013,11,6,16:00:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,20,8.54,2.41,2.47,2.35,250,0,0,NaN,8.66,NaN,NaN,NaN,NaN,NaN,NaN,1.96,NaN,NaN,0,26.44,NaN,12.4,NaN
2013,11,6,16:20:00,36.603686,-121.889271,0,Monterey Wharf,0,429,NaN,17.77,NaN,NaN,50,214,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4930,0,0,NaN,NaN,12.4,NaN
2013,11,11,16:05:00,33.6061,-117.9311,0,Newport Pier,0,0,3.3,0.89,0.9,0.87,200,0,NaN,0,0.31,0.1,NaN,NaN,NaN,NaN,NaN,0.35,0,0,2600,1.19,25,18,NaN
2013,11,11,16:15:00,34.408,-119.685,0,Stearns Wharf,0,0,10.341,1.25,1.25,NaN,188,0,0,232,0.745,0.138,NaN,NaN,0.59,0.59,NaN,0.629,9514,3016,0,5.039,50,15,NaN
2013,11,11,18:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,3.53184,2.38,NaN,NaN,200,1870,NaN,0,0.465543,0.007226,232254,0,NaN,NaN,NaN,0.271461,2244,374,3740,0.479777,NaN,18,250
2013,11,11,18:45:00,32.867,-117.257,0,Scripps Pier,0,0,0.35,1.87,1.83,1.91,200,0,NaN,0,0.84,0.09,NaN,NaN,0.73,0.74,0.71,0.43,400,36000,0,3.59,10,16.7,NaN
2013,11,11,21:20:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.9,6.91,7.1,6.72,200,0,NaN,0,0.59,0.13,170585,22922,1.29,1.16,1.42,0.26,1599,0,7463,4.16,25,14.2,NaN
2013,11,13,16:15:00,36.603686,-121.889271,0,Monterey Wharf,0,660,NaN,41.83,NaN,NaN,50,220,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3955,1980,130064,NaN,NaN,13.4,NaN
2013,11,13,16:15:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,1520,6.29,4.62,4.74,4.5,250,300,0,NaN,7.21,NaN,NaN,NaN,NaN,NaN,NaN,1.48,NaN,NaN,0,19.4,NaN,12.9,NaN
2013,11,17,23:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.98,6.2,6.6,5.8,200,533,NaN,0,2.4,0.21,0,19724,1.34,1.26,1.42,0.79,0,0,0,13.51,25,NaN,NaN
2013,11,18,16:15:00,34.408,-119.685,0,Stearns Wharf,0,0,2.153,1.66,1.66,NaN,188,232,0,464,0.509,0.058,NaN,NaN,0.78,0.78,NaN,0.449,1160,9746,928,3.764,50,16,NaN
2013,11,18,16:15:00,33.6061,-117.9311,0,Newport Pier,0,0,0.74,1.26,1.25,1.27,200,0,NaN,0,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.33,2600,0,0,1.71,25,17.7,NaN
2013,11,18,19:00:00,32.867,-117.257,0,Scripps Pier,0,0,0.55,0.95,0.96,0.93,200,0,NaN,0,0.45,0.05,NaN,NaN,0.41,0.39,0.42,0.31,400,7600,0,2.11,10,17.4,NaN
2013,11,18,21:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,2.41207,2.88,NaN,NaN,200,0,NaN,0,1.55132,0.032864,51612,0,NaN,NaN,NaN,0.367815,0,0,4488,0.902456,NaN,17,250
2013,11,20,17:24:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,2.69,NaN,NaN,50,200,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,241,0,1206,NaN,NaN,13.7,NaN
2013,11,25,15:45:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.35,15.5,18.5,12.5,200,0,NaN,0,1.35,0.2,262274,6397,3.75,4.1,3.4,0.73,533,14393,57039,7.71,25,NaN,NaN
2013,11,25,16:15:00,34.408,-119.685,0,Stearns Wharf,0,0,2.184,1.3,1.3,NaN,188,0,0,0,0.522,0.159,NaN,NaN,0.17,0.17,NaN,0.568,0,17171,0,3.811,50,15,NaN
2013,11,25,16:30:00,33.6061,-117.9311,0,Newport Pier,0,0,0.91,2.86,2.79,2.92,200,0,NaN,0,0.19,0.11,NaN,NaN,NaN,NaN,NaN,0.4,0,0,20799,1.25,25,17.4,NaN
2013,11,25,18:45:00,32.867,-117.257,0,Scripps Pier,0,0,0.79,1.75,1.83,1.67,200,0,NaN,0,0.49,0.04,NaN,NaN,0.67,0.56,0.77,0.3,1200,35200,2400,2.56,10,16.9,NaN
2013,11,25,19:59:00,34.008,-118.499,0,Santa Monica Pier,0,0,2.12449,4.98,NaN,NaN,200,748,NaN,0,1.1573,0.207826,98736,748,NaN,NaN,NaN,0.297507,2992,748,4114,2.64355,NaN,16.5,250
2013,11,26,17:10:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,4,NaN,NaN,50,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,11.7,NaN
2013,11,27,16:20:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,690,10.59,1.48,1.49,1.47,250,110,0,NaN,7.93,NaN,NaN,NaN,NaN,NaN,NaN,1.79,NaN,NaN,0,18.46,NaN,11.5,NaN
2013,12,1,20:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.34,1.6,1.64,1.56,200,533,NaN,0,0.79,0.14,18125,3732,0.64,0.66,0.62,0.49,533,2132,0,4.86,25,NaN,NaN
2013,12,2,16:15:00,34.408,-119.685,0,Stearns Wharf,0,0,3.392,2.51,2.51,NaN,188,696,0,0,0.851,0.144,NaN,NaN,0.63,0.63,NaN,0.479,2784,4409,0,3.322,50,15,NaN
2013,12,2,16:20:00,33.6061,-117.9311,0,Newport Pier,0,0,0.7,3.1,3.11,3.09,200,0,NaN,0,0.33,NaN,NaN,NaN,NaN,NaN,NaN,0.35,5200,7800,0,NaN,25,16.9,NaN
2013,12,2,18:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,NaN,NaN,NaN,NaN,200,0,NaN,0,NaN,NaN,50864,374,NaN,NaN,NaN,NaN,2992,5236,4114,NaN,NaN,16.5,250
2013,12,2,18:45:00,32.867,-117.257,0,Scripps Pier,0,0,0.67,1.36,1.39,1.33,200,0,NaN,0,0.56,0.06,NaN,NaN,0.66,0.64,0.67,0.34,1200,8000,2400,2.28,10,16.5,NaN
2013,12,4,16:15:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,1820,9.12,1.9,1.83,1.96,250,1100,0,NaN,7.91,NaN,NaN,NaN,NaN,NaN,NaN,1.53,NaN,NaN,0,18.04,NaN,11.4,NaN
2013,12,4,16:30:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,2.88,NaN,NaN,50,724,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145,0,0,NaN,NaN,11.05,NaN
2013,12,8,23:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,3.03,2.58,2.66,2.5,200,0,NaN,0,8.44,0.31,4798,5864,0.7,0.7,0.7,1.14,1599,0,0,12.89,25,12.7,NaN
2013,12,9,16:05:00,33.6061,-117.9311,0,Newport Pier,0,0,0.54,1.91,1.89,1.92,200,0,NaN,0,0.35,NaN,NaN,NaN,NaN,NaN,NaN,0.29,2600,12999,0,1.03,25,15.4,NaN
2013,12,9,16:30:00,34.408,-119.685,0,Stearns Wharf,0,0,1.424,1.49,1.49,NaN,188,120,0,40,1.144,0.203,NaN,NaN,0.31,0.31,NaN,0.537,80,480,0,4.449,50,15,NaN
2013,12,9,18:00:00,34.008,-118.499,0,Santa Monica Pier,0,374,47.8527,3.03,NaN,NaN,200,0,0.04,374,1.28609,0.120181,271150,0,NaN,NaN,NaN,0.287399,374,7854,18700,4.08513,NaN,14.5,250
2013,12,9,19:27:00,32.867,-117.257,0,Scripps Pier,0,0,0.79,1.33,1.31,1.35,200,0,NaN,0,0.75,0.11,NaN,NaN,0.51,0.48,0.53,0.36,0,6800,4400,2.16,10,15.7,NaN
2013,12,11,16:15:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,2.65,NaN,NaN,50,204,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,9.3,NaN
2013,12,11,17:25:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,30,5.6,0.89,0.88,0.9,250,20,0,NaN,12.57,NaN,NaN,NaN,NaN,NaN,NaN,1.54,NaN,NaN,0,18.69,NaN,11.1,NaN
2013,12,13,20:20:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.5,4.67,4.8,4.54,200,0,NaN,0,11.58,0.49,4265,4798,1.13,1.16,1.1,1.33,2665,0,5331,18.27,25,11.9,NaN
2013,12,16,17:00:00,34.408,-119.685,0,Stearns Wharf,0,0,1.548,1.85,1.85,NaN,188,0,0,0,1.972,0.264,NaN,NaN,0.51,0.51,NaN,0.552,0,2088,696,5.446,50,14,NaN
2013,12,16,17:35:00,33.6061,-117.9311,0,Newport Pier,0,0,0.56,2.02,2.03,2,200,0,NaN,0,0.28,NaN,NaN,NaN,NaN,NaN,NaN,0.29,2600,10399,0,1.01,25,16.9,NaN
2013,12,16,18:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,10.448,NaN,NaN,NaN,200,0,NaN,0,0.510709,0.090729,152966,1870,NaN,NaN,NaN,0.182934,748,2618,15708,0.978868,NaN,14,250
2013,12,16,18:45:00,32.867,-117.257,0,Scripps Pier,0,0,0.4,4.92,4.58,5.25,200,0,NaN,0,0.47,0.11,NaN,NaN,1.48,1.4,1.56,0.32,800,26800,27600,1.11,10,15.6,NaN
2013,12,18,16:30:00,36.603686,-121.889271,0,Monterey Wharf,0,75,NaN,4.74,NaN,NaN,50,175,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192,0,0,NaN,NaN,12.4,NaN
2013,12,18,17:00:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,30,3.52,2.66,2.56,2.77,250,180,0,NaN,12.24,NaN,NaN,NaN,NaN,NaN,NaN,1.41,NaN,NaN,0,19.51,NaN,10.7,NaN
